Ethereum Markets,135,Binance,ZIL/ETH,510.94,136,Recently,2042280,0.12
Ethereum Markets,136,Huobi,HSR/ETH,507.32,137,Recently,2030550,0.12
Ethereum Markets,137,Bibox,BIX/ETH,507.68,138,Recently,2019260,0.12
Ethereum Markets,138,Kucoin,ETH/BTC,509.9,139,Recently,2005180,0.12
Ethereum Markets,139,Bibox,ETH/DAI,513.82,140,Recently,1992600,0.11
Ethereum Markets,140,Huobi,THETA/ETH,509.26,141,Recently,1991820,0.11
Ethereum Markets,141,Binance,CTR/ETH,100.19,142,213 hours ago,1988260,0.0
Ethereum Markets,142,Huobi,QSP/ETH,504.05,143,Recently,1945610,0.11
Ethereum Markets,143,Binance,IOST/ETH,508.11,144,Recently,1922800,0.11
Ethereum Markets,144,Huobi,ICX/ETH,492.36,145,Recently,1919140,0.11
Ethereum Markets,145,Huobi,PAY/ETH,507.9,146,Recently,1909440,0.11
Ethereum Markets,146,Octaex,ETH/BTC,505.42,147,3 hours ago,1897990,0.0
Ethereum Markets,147,Huobi,RCN/ETH,508.67,148,Recently,1895750,0.11
Ethereum Markets,148,OKEx,XRP/ETH,509.67,149,Recently,1878580,0.11
Ethereum Markets,149,Huobi,LET/ETH,508.32,150,Recently,1865610,0.11
Ethereum Markets,150,Huobi,SMT/ETH,507.9,151,Recently,1855460,0.11
Ethereum Markets,151,Huobi,GNX/ETH,511.16,152,Recently,1837970,0.11
Ethereum Markets,152,Huobi,GAS/ETH,509.58,153,Recently,1835320,0.11
Ethereum Markets,153,Bibox,ETH/USDT,507.43,154,Recently,1792240,0.1
Ethereum Markets,154,RightBTC,ETH/BTC,501.02,155,Recently,1785550,0.1
Ethereum Markets,155,Huobi,WPR/ETH,510.71,156,Recently,1781380,0.1
Ethereum Markets,156,Huobi,CVC/ETH,508.18,157,Recently,1728870,0.1
Ethereum Markets,157,Binance,VEN/ETH,509.7,158,Recently,1711870,0.1
Ethereum Markets,158,Huobi,AST/ETH,510.14,159,Recently,1710140,0.1
Ethereum Markets,159,Bittrex,OMG/ETH,516.78,160,Recently,1675920,0.1
Ethereum Markets,160,WEX,ETH/EUR,513.6,161,Recently,1665100,0.1
Ethereum Markets,161,IDAX,EOS/ETH,507.66,162,Recently,1661990,0.1
Ethereum Markets,162,Huobi,QUN/ETH,503.55,163,Recently,1642400,0.09
Ethereum Markets,163,Huobi,BLZ/ETH,509.69,164,Recently,1599810,0.09
Ethereum Markets,164,Huobi,ZRX/ETH,510.18,165,Recently,1595740,0.09
Ethereum Markets,165,C2CX,ETH/USDT,509.25,166,Recently,1589500,0.09
Ethereum Markets,166,WEX,ETH/RUR,482.95,167,Recently,1587480,0.09
Ethereum Markets,167,Huobi,MANA/ETH,501.59,168,Recently,1584660,0.09
Ethereum Markets,168,Bitstamp,ETH/BTC,507.4,169,Recently,1581080,0.09
Ethereum Markets,169,Huobi,MCO/ETH,509.61,170,Recently,1554090,0.09
Ethereum Markets,170,Huobi,QASH/ETH,507.06,171,Recently,1544960,0.09
Ethereum Markets,171,Sistemkoin,ETH/TRY,506.21,172,Recently,1531510,0.09
Ethereum Markets,172,Huobi,BAT/ETH,508.12,173,Recently,1480110,0.09
Ethereum Markets,173,OKEx,MOF/ETH,511.06,174,Recently,1476630,0.09
Ethereum Markets,174,IDAX,OMG/ETH,508.82,175,Recently,1450890,0.08
Ethereum Markets,175,Gate.io,SENC/ETH,510.76,176,Recently,1423240,0.08
Ethereum Markets,176,Upbit,ETH/USDT,507.42,177,Recently,1417880,0.08
Ethereum Markets,177,Huobi,SOC/ETH,505.09,178,Recently,1413150,0.08
Ethereum Markets,178,OTCBTC,BTC/ETH,505.01,179,Recently,1408490,0.08
Ethereum Markets,179,Qryptos,UKG/ETH,510.36,180,Recently,1398170,0.08
Ethereum Markets,180,Huobi,TNT/ETH,510.2,181,Recently,1388770,0.08
Ethereum Markets,181,IDEX,NPXS/ETH,504.51,182,Recently,1376480,0.08
Ethereum Markets,182,Huobi,STK/ETH,505.14,183,Recently,1366070,0.08
Ethereum Markets,183,Upbit,ETH/BTC,508.36,184,Recently,1361720,0.08
Ethereum Markets,184,BTCTurk,ETH/TRY,499.96,185,Recently,1360200,0.08
Ethereum Markets,185,Binance,XEM/ETH,506.1,186,Recently,1357400,0.08
Ethereum Markets,186,Huobi,ENG/ETH,509.3,187,Recently,1356270,0.08
Ethereum Markets,187,Huobi,DBC/ETH,506.8,188,Recently,1354820,0.08
Ethereum Markets,188,Upbit,OMG/ETH,511.13,189,Recently,1350950,0.08
Ethereum Markets,189,Liqui,ETH/BTC,508.3,190,Recently,1344170,0.08
Ethereum Markets,190,bitFlyer,ETH/BTC,510.08,191,Recently,1339230,0.08
Ethereum Markets,191,WEX,ETH/LTC,508.91,192,Recently,1339120,0.08
Ethereum Markets,192,Binance,WPR/ETH,506.95,193,Recently,1331510,0.08
Ethereum Markets,193,Huobi,SALT/ETH,506.47,194,Recently,1328640,0.08
Ethereum Markets,194,Huobi,WAX/ETH,507.47,195,Recently,1328060,0.08
Ethereum Markets,195,Liqui,ADX/ETH,508.54,196,Recently,1319130,0.08
Ethereum Markets,196,Binance,AION/ETH,506.88,197,Recently,1313290,0.08
Ethereum Markets,197,Bibox,CPC/ETH,508.27,198,Recently,1309700,0.08
Ethereum Markets,198,Huobi,MTX/ETH,505.78,199,Recently,1307170,0.08
Ethereum Markets,199,Huobi,EKO/ETH,509.29,200,Recently,1304690,0.08
Ethereum Markets,200,Binance,GTO/ETH,508.49,201,Recently,1298720,0.07
Ethereum Markets,201,Liqui,GUP/ETH,505.31,202,Recently,1267750,0.07
Ethereum Markets,202,Liqui,ETH/USDT,509.19,203,Recently,1259180,0.07
Ethereum Markets,203,Huobi,LSK/ETH,505.86,204,Recently,1253160,0.07
Ethereum Markets,204,Huobi,LINK/ETH,508.83,205,Recently,1240520,0.07
Ethereum Markets,205,Binance,LTC/ETH,507.89,206,Recently,1229400,0.07
Ethereum Markets,206,Huobi,SNC/ETH,510.48,207,Recently,1225990,0.07
Ethereum Markets,207,Huobi,TNB/ETH,508.79,208,Recently,1215770,0.07
Ethereum Markets,208,Binance,NANO/ETH,506.67,209,Recently,1203780,0.07
Ethereum Markets,209,Huobi,POWR/ETH,508.19,210,Recently,1200160,0.07
Ethereum Markets,210,Binance,POA/ETH,509.47,211,Recently,1196380,0.07
Ethereum Markets,211,Binance,NCASH/ETH,508.61,212,Recently,1196030,0.07
Ethereum Markets,212,GOPAX,ETH/KRW,506.7,213,Recently,1194800,0.07
Ethereum Markets,213,Kucoin,LOOM/ETH,507.63,214,Recently,1171570,0.07
Ethereum Markets,214,Huobi,UTK/ETH,508.03,215,Recently,1142930,0.07
Ethereum Markets,215,OTCBTC,EOS/ETH,519.01,216,Recently,1139000,0.07
Ethereum Markets,216,WEX,DSH/ETH,506.09,217,Recently,1120250,0.06
Ethereum Markets,217,WEX,BCH/ETH,509.33,218,Recently,1118830,0.06
Ethereum Markets,218,BTC-Alpha,ETH/BTC,508.46,219,Recently,1118810,0.06
Ethereum Markets,219,OKEx,FAIR/ETH,506.41,220,Recently,1118640,0.06
Ethereum Markets,220,Binance,CMT/ETH,508.31,221,Recently,1101430,0.06
Ethereum Markets,221,HitBTC,BCH/ETH,509.69,222,Recently,1097470,0.06
Ethereum Markets,222,CoinBene,NPXS/ETH,497.66,223,Recently,1091490,0.06
Ethereum Markets,223,Huobi,ZLA/ETH,507.49,224,Recently,1090750,0.06
Ethereum Markets,224,Huobi,REQ/ETH,505.8,225,Recently,1083220,0.06
Ethereum Markets,225,Qryptos,TRX/ETH,512.78,226,Recently,1076060,0.06
Ethereum Markets,226,Binance,LRC/ETH,506.49,227,Recently,1074280,0.06
Ethereum Markets,227,Huobi,SWFTC/ETH,505.16,228,Recently,1072820,0.06
Ethereum Markets,228,Octaex,ETH/USD,510.67,229,3 hours ago,1072690,0.0
Ethereum Markets,229,Binance,DGD/ETH,506.94,230,Recently,1023830,0.06
Ethereum Markets,230,BTC Markets,ETH/AUD,507.55,231,Recently,1020260,0.06
Ethereum Markets,231,Huobi,MTN/ETH,514.09,232,Recently,1005210,0.06
Ethereum Markets,232,Huobi,YEE/ETH,507.88,233,Recently,1002420,0.06
Ethereum Markets,233,Qryptos,MGO/ETH,508.71,234,Recently,1002190,0.06
Ethereum Markets,234,Huobi,DAT/ETH,506.12,235,Recently,1001160,0.06
Ethereum Markets,235,Binance,AST/ETH,507.52,236,Recently,958557,0.06
Ethereum Markets,236,CEX.IO,ETH/USD,506.0,237,Recently,955028,0.06
Ethereum Markets,237,QuadrigaCX,ETH/CAD,509.96,238,Recently,940961,0.05
Ethereum Markets,238,QuadrigaCX,ETH/BTC,499.24,239,Recently,940433,0.05
Ethereum Markets,239,Huobi,OST/ETH,510.81,240,Recently,938695,0.05
Ethereum Markets,240,Bit-Z,NKC/ETH,492.49,241,Recently,935517,0.05
Ethereum Markets,241,Huobi,EVX/ETH,508.36,242,Recently,935157,0.05
Ethereum Markets,242,CoinBene,ETH/BTC,509.09,243,Recently,922573,0.05
